% Model,2D_turn.mph
% Version,COMSOL 6.3.0.290
% Date,"May 19 2025, 18:10"
% Table,Table 1 - Outlet Concentration
% Time (s),"Molar concentration, c (mol/m^3)","Molar concentration, c (mol/m^3)"
9.000000000000001E-4,1.1415284691954828,0.16455593239944918
9.2E-4,1.577177653916031,0.28421494824459725
9.400000000000001E-4,2.032255753816185,0.45930061764529007
9.600000000000001E-4,2.458035343794871,0.696923820582579
9.800000000000002E-4,2.8131653887866994,0.9952897175674107
0.001,3.0760077343630843,1.34136342764917
0.00102,3.241194256430324,1.7127396966332182
0.0010400000000000001,3.31169902236639,2.0778751586926383
0.0010600000000000002,3.298567212502048,2.4009143361817347
0.00108,3.215313307401678,2.652934888710323
0.0011,3.066729724956425,2.826241000026484
0.0011200000000000001,2.856949876278054,2.931233538710267
0.0011400000000000002,2.604095087608237,2.9735315079199633
0.00116,2.3365138003791723,2.950717241490605
0.00118,2.0785195596294663,2.8600798939720433
0.0012000000000000001,1.8559651577392793,2.704217725957679
0.0012200000000000002,1.6818193342181034,2.507347454054236
0.00124,1.5521235847103174,2.3006455689206153
0.00126,1.4542060508264727,2.105867535878437
0.00128,1.3764524533141629,1.9367896440847756
0.0013000000000000002,1.312657547551748,1.795882977542266
0.0013200000000000002,1.2597026273143725,1.6802588463672956
0.00134,1.2160609681527874,1.5873552510489382
0.00136,1.179226589259105,1.513438234509675
0.0013800000000000002,1.146937336438347,1.4547011735040256
0.0014000000000000002,1.118480804756582,1.407502824548155
0.00142,1.0928345567988897,1.368576740638309
0.00144,1.0690388418434265,1.3351951261148114
0.0014600000000000001,1.0468087229096315,1.305093433384095
0.0014800000000000002,1.0259329379803561,1.2763904451143238
0.0015,1.006263064053208,1.2493919665937085
0.00152,0.9875971881397185,1.223194228636872
0.0015400000000000001,0.969829399195845,1.1981761261723018
0.0015600000000000002,0.9527699671766997,1.173786742039986
0.00158,0.9361972165824983,1.1501482338036837
